day,kind,name,start_local,end_local,timezone,end_timezone,start_utc,end_utc,duration_s,distance_m,from_id,to_id,place_id,route_id,notes,purpose,overnight_accommodation,engine_on
55,drive,Bunnings Mt Barker Warehouse,2027-02-27T12:26:13+10:30,2027-02-27T13:08:26+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-27T01:56:13+00:00,2027-02-27T02:38:26+00:00,2533.0,65034,5229,5221,5221,1294d710e1163fb7eb72c906,,,,
55,visit,Bunnings Mt Barker Warehouse,2027-02-27T13:08:26+10:30,2027-02-27T13:38:26+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-27T02:38:26+00:00,2027-02-27T03:08:26+00:00,1800,,5221,5221,5221,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
55,drive,Bunnings Gawler Warehouse,2027-02-27T13:38:26+10:30,2027-02-27T14:37:16+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-27T03:08:26+00:00,2027-02-27T04:07:16+00:00,3530.0,62890,5221,5181,5181,49d3c2492c569110e5b5a617,,,,
55,visit,Bunnings Gawler Warehouse,2027-02-27T14:37:16+10:30,2027-02-27T15:07:16+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-27T04:07:16+00:00,2027-02-27T04:37:16+00:00,1800,,5181,5181,5181,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
55,drive,The Gawler Arms Hotel,2027-02-27T15:07:16+10:30,2027-02-27T15:12:19+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-27T04:37:16+00:00,2027-02-27T04:42:19+00:00,303.0,2889,5181,ChIJmZiQ9sX_uWoR25o-cvkfmTA,ChIJmZiQ9sX_uWoR25o-cvkfmTA,b164de2a7ea2b2d0abe04f7f,,,,
55,overnight,The Gawler Arms Hotel,2027-02-27T15:12:19+10:30,2027-02-28T09:00:00+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-27T04:42:19+00:00,2027-02-27T22:30:00+00:00,64061.0,,ChIJmZiQ9sX_uWoR25o-cvkfmTA,ChIJmZiQ9sX_uWoR25o-cvkfmTA,ChIJmZiQ9sX_uWoR25o-cvkfmTA,,Example accommodation stop; availability is not checked.,,,
56,drive,Bunnings Munno Para West Warehouse,2027-02-28T09:00:00+10:30,2027-02-28T09:16:11+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-27T22:30:00+00:00,2027-02-27T22:46:11+00:00,971.0,16075,ChIJmZiQ9sX_uWoR25o-cvkfmTA,5224,5224,d2ef25abd89af5e9d656d97f,,,,
56,visit,Bunnings Munno Para West Warehouse,2027-02-28T09:16:11+10:30,2027-02-28T09:46:11+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-27T22:46:11+00:00,2027-02-27T23:16:11+00:00,1800,,5224,5224,5224,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
56,drive,Bunnings Parafield Warehouse,2027-02-28T09:46:11+10:30,2027-02-28T10:09:23+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-27T23:16:11+00:00,2027-02-27T23:39:23+00:00,1392.0,23667,5224,5160,5160,1660018deff287624bec4abd,,,,
56,visit,Bunnings Parafield Warehouse,2027-02-28T10:09:23+10:30,2027-02-28T10:39:23+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-27T23:39:23+00:00,2027-02-28T00:09:23+00:00,1800,,5160,5160,5160,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
56,drive,Bunnings Modbury Warehouse,2027-02-28T10:39:23+10:30,2027-02-28T10:51:20+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T00:09:23+00:00,2027-02-28T00:21:20+00:00,717.0,7153,5160,5210,5210,6d802eca7b3d7b30e948c189,,,,
56,visit,Bunnings Modbury Warehouse,2027-02-28T10:51:20+10:30,2027-02-28T11:21:20+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T00:21:20+00:00,2027-02-28T00:51:20+00:00,1800,,5210,5210,5210,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
56,drive,Bunnings Windsor Gardens Warehouse,2027-02-28T11:21:20+10:30,2027-02-28T11:31:39+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T00:51:20+00:00,2027-02-28T01:01:39+00:00,619.0,5958,5210,5220,5220,0ee68eed8b543cb54653d5b6,,,,
56,visit,Bunnings Windsor Gardens Warehouse,2027-02-28T11:31:39+10:30,2027-02-28T12:01:39+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T01:01:39+00:00,2027-02-28T01:31:39+00:00,1800,,5220,5220,5220,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
56,drive,Bunnings Gepps Cross Trade Centre,2027-02-28T12:01:39+10:30,2027-02-28T12:15:09+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T01:31:39+00:00,2027-02-28T01:45:09+00:00,810.0,9060,5220,5213,5213,a5f4edba09db1b4e3daa847c,,,,
56,visit,Bunnings Gepps Cross Trade Centre,2027-02-28T12:15:09+10:30,2027-02-28T12:45:09+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T01:45:09+00:00,2027-02-28T02:15:09+00:00,1800,,5213,5213,5213,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
56,drive,Bunnings Prospect Warehouse,2027-02-28T12:45:09+10:30,2027-02-28T12:51:58+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T02:15:09+00:00,2027-02-28T02:21:58+00:00,409.0,4074,5213,5212,5212,52a503d94694eb6350f70a67,,,,
56,visit,Bunnings Prospect Warehouse,2027-02-28T12:51:58+10:30,2027-02-28T13:21:58+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T02:21:58+00:00,2027-02-28T02:51:58+00:00,1800,,5212,5212,5212,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
56,drive,Bunnings Woodville Warehouse,2027-02-28T13:21:58+10:30,2027-02-28T13:37:15+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T02:51:58+00:00,2027-02-28T03:07:15+00:00,917.0,8105,5212,5068,5068,b518542dc6647daafe6e6267,,,,
56,visit,Bunnings Woodville Warehouse,2027-02-28T13:37:15+10:30,2027-02-28T14:07:15+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T03:07:15+00:00,2027-02-28T03:37:15+00:00,1800,,5068,5068,5068,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
56,drive,Bunnings Adelaide Airport Warehouse,2027-02-28T14:07:15+10:30,2027-02-28T14:22:25+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T03:37:15+00:00,2027-02-28T03:52:25+00:00,910.0,8091,5068,5226,5226,084135c9b2f8fb7aae7b8ff0,,,,
56,visit,Bunnings Adelaide Airport Warehouse,2027-02-28T14:22:25+10:30,2027-02-28T14:52:25+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T03:52:25+00:00,2027-02-28T04:22:25+00:00,1800,,5226,5226,5226,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
56,drive,Bunnings Mile End Warehouse,2027-02-28T14:52:25+10:30,2027-02-28T15:01:46+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T04:22:25+00:00,2027-02-28T04:31:46+00:00,561.0,4576,5226,5121,5121,8a59606f0671b0424c0a8824,,,,
56,visit,Bunnings Mile End Warehouse,2027-02-28T15:01:46+10:30,2027-02-28T15:31:46+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T04:31:46+00:00,2027-02-28T05:01:46+00:00,1800,,5121,5121,5121,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
56,drive,City West Motel,2027-02-28T15:31:46+10:30,2027-02-28T15:36:58+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T05:01:46+00:00,2027-02-28T05:06:58+00:00,312.0,2251,5121,ChIJqWdtZULPsGoR8GkEZiSlBxA,ChIJqWdtZULPsGoR8GkEZiSlBxA,d0497c8c9c6b88593edc07b5,,,,
56,overnight,City West Motel,2027-02-28T15:36:58+10:30,2027-03-01T09:00:00+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T05:06:58+00:00,2027-02-28T22:30:00+00:00,62582.0,,ChIJqWdtZULPsGoR8GkEZiSlBxA,ChIJqWdtZULPsGoR8GkEZiSlBxA,ChIJqWdtZULPsGoR8GkEZiSlBxA,,Example accommodation stop; availability is not checked.,,,
57,drive,Bunnings Kent Town Warehouse,2027-03-01T09:00:00+10:30,2027-03-01T09:13:12+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T22:30:00+00:00,2027-02-28T22:43:12+00:00,792.0,4589,ChIJqWdtZULPsGoR8GkEZiSlBxA,5024,5024,1673ed7045ed288901c6c476,,,,
57,visit,Bunnings Kent Town Warehouse,2027-03-01T09:13:12+10:30,2027-03-01T09:43:12+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T22:43:12+00:00,2027-02-28T23:13:12+00:00,1800,,5024,5024,5024,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
57,drive,Bunnings Edwardstown Warehouse,2027-03-01T09:43:12+10:30,2027-03-01T10:07:11+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T23:13:12+00:00,2027-02-28T23:37:11+00:00,1439.0,12643,5024,5228,5228,bd99685530a5a7bb82bbe6c3,,,,
57,visit,Bunnings Edwardstown Warehouse,2027-03-01T10:07:11+10:30,2027-03-01T10:37:11+10:30,Australia/Adelaide,Australia/Adelaide,2027-02-28T23:37:11+00:00,2027-03-01T00:07:11+00:00,1800,,5228,5228,5228,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
57,drive,Bunnings Marion Warehouse,2027-03-01T10:37:11+10:30,2027-03-01T10:49:42+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T00:07:11+00:00,2027-03-01T00:19:42+00:00,751.0,6336,5228,5095,5095,bfc322fcf8480905f08f3347,,,,
57,visit,Bunnings Marion Warehouse,2027-03-01T10:49:42+10:30,2027-03-01T11:19:42+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T00:19:42+00:00,2027-03-01T00:49:42+00:00,1800,,5095,5095,5095,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
57,drive,Bunnings Reynella Warehouse,2027-03-01T11:19:42+10:30,2027-03-01T11:36:18+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T00:49:42+00:00,2027-03-01T01:06:18+00:00,996.0,11990,5095,5150,5150,b18596a32dd0c5a3dc9a3979,,,,
57,visit,Bunnings Reynella Warehouse,2027-03-01T11:36:18+10:30,2027-03-01T12:06:18+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T01:06:18+00:00,2027-03-01T01:36:18+00:00,1800,,5150,5150,5150,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
57,drive,Bunnings Noarlunga,2027-03-01T12:06:18+10:30,2027-03-01T12:19:57+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T01:36:18+00:00,2027-03-01T01:49:57+00:00,819.0,9742,5150,5083,5083,29d08a1b439e74094989d27e,,,,
57,visit,Bunnings Noarlunga,2027-03-01T12:19:57+10:30,2027-03-01T12:49:57+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T01:49:57+00:00,2027-03-01T02:19:57+00:00,1800,,5083,5083,5083,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
57,drive,Bunnings Seaford Warehouse,2027-03-01T12:49:57+10:30,2027-03-01T12:58:23+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T02:19:57+00:00,2027-03-01T02:28:23+00:00,506.0,6706,5083,5211,5211,84d8e5a4c44d89cfe661aabc,,,,
57,visit,Bunnings Seaford Warehouse,2027-03-01T12:58:23+10:30,2027-03-01T13:28:23+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T02:28:23+00:00,2027-03-01T02:58:23+00:00,1800,,5211,5211,5211,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
57,drive,Bunnings Seaford Trade Centre,2027-03-01T13:28:23+10:30,2027-03-01T13:31:36+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T02:58:23+00:00,2027-03-01T03:01:36+00:00,193.0,1516,5211,5163,5163,f8af30dbfd1bb88b594ecc58,,,,
57,visit,Bunnings Seaford Trade Centre,2027-03-01T13:31:36+10:30,2027-03-01T14:01:36+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T03:01:36+00:00,2027-03-01T03:31:36+00:00,1800,,5163,5163,5163,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
57,drive,Bunnings Victor Harbor Warehouse,2027-03-01T14:01:36+10:30,2027-03-01T14:39:12+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T03:31:36+00:00,2027-03-01T04:09:12+00:00,2256.0,49063,5163,5214,5214,82dd161faca2520f1aef8281,,,,
57,visit,Bunnings Victor Harbor Warehouse,2027-03-01T14:39:12+10:30,2027-03-01T15:09:12+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T04:09:12+00:00,2027-03-01T04:39:12+00:00,1800,,5214,5214,5214,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
57,drive,McLaren Vale Motel & Apartments,2027-03-01T15:09:12+10:30,2027-03-01T15:40:32+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T04:39:12+00:00,2027-03-01T05:10:32+00:00,1880.0,43699,5214,ChIJ7cFna6UlsWoRTBH-ipefZ_g,ChIJ7cFna6UlsWoRTBH-ipefZ_g,3cd7422e0194b37f60edec7d,,,,
57,overnight,McLaren Vale Motel & Apartments,2027-03-01T15:40:32+10:30,2027-03-02T09:00:00+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T05:10:32+00:00,2027-03-01T22:30:00+00:00,62368.0,,ChIJ7cFna6UlsWoRTBH-ipefZ_g,ChIJ7cFna6UlsWoRTBH-ipefZ_g,ChIJ7cFna6UlsWoRTBH-ipefZ_g,,Example accommodation stop; availability is not checked.,,,
58,drive,Modra's Apartments Tumby Bay,2027-03-02T09:00:00+10:30,2027-03-02T15:56:23+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-01T22:30:00+00:00,2027-03-02T05:26:23+00:00,24983.0,639402,ChIJ7cFna6UlsWoRTBH-ipefZ_g,ChIJ-c5ROwhJqWoRPo4axlfIY8c,ChIJ-c5ROwhJqWoRPo4axlfIY8c,75a558bd00499901bdf76c32,,,,
58,overnight,Modra's Apartments Tumby Bay,2027-03-02T15:56:23+10:30,2027-03-03T09:00:00+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-02T05:26:23+00:00,2027-03-02T22:30:00+00:00,61417.0,,ChIJ-c5ROwhJqWoRPo4axlfIY8c,ChIJ-c5ROwhJqWoRPo4axlfIY8c,ChIJ-c5ROwhJqWoRPo4axlfIY8c,,Example accommodation stop; availability is not checked.,,,
59,drive,Bunnings Port Lincoln Warehouse,2027-03-03T09:00:00+10:30,2027-03-03T09:40:04+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-02T22:30:00+00:00,2027-03-02T23:10:04+00:00,2404.0,52283,ChIJ-c5ROwhJqWoRPo4axlfIY8c,5215,5215,a4df18dc1eb6091805aa8396,,,,
59,visit,Bunnings Port Lincoln Warehouse,2027-03-03T09:40:04+10:30,2027-03-03T10:10:04+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-02T23:10:04+00:00,2027-03-02T23:40:04+00:00,1800,,5215,5215,5215,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
59,drive,Highway One Motel Ceduna,2027-03-03T10:10:04+10:30,2027-03-03T14:19:46+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-02T23:40:04+00:00,2027-03-03T03:49:46+00:00,14982.0,404731,5215,ChIJM_WnygiZtioRCxYNM0-kmV0,ChIJM_WnygiZtioRCxYNM0-kmV0,d0fdc199f9fe4135c6b6603d,,,,
59,overnight,Highway One Motel Ceduna,2027-03-03T14:19:46+10:30,2027-03-04T09:00:00+10:30,Australia/Adelaide,Australia/Adelaide,2027-03-03T03:49:46+00:00,2027-03-03T22:30:00+00:00,67214.0,,ChIJM_WnygiZtioRCxYNM0-kmV0,ChIJM_WnygiZtioRCxYNM0-kmV0,ChIJM_WnygiZtioRCxYNM0-kmV0,,Example accommodation stop; availability is not checked.,,,
60,drive,Caiguna Roadhouse,2027-03-04T09:00:00+10:30,2027-03-04T14:59:02+08:00,Australia/Adelaide,Australia/Perth,2027-03-03T22:30:00+00:00,2027-03-04T06:59:02+00:00,30542.0,827196,ChIJM_WnygiZtioRCxYNM0-kmV0,ChIJ5UaUEE8X9yoRfjYEr6BMRSU,ChIJ5UaUEE8X9yoRfjYEr6BMRSU,ffaebb80ae5afafc640eb6c5,,,,
60,overnight,Caiguna Roadhouse,2027-03-04T14:59:02+08:00,2027-03-05T09:00:00+08:00,Australia/Perth,Australia/Perth,2027-03-04T06:59:02+00:00,2027-03-05T01:00:00+00:00,64858.0,,ChIJ5UaUEE8X9yoRfjYEr6BMRSU,ChIJ5UaUEE8X9yoRfjYEr6BMRSU,ChIJ5UaUEE8X9yoRfjYEr6BMRSU,,Example accommodation stop; availability is not checked.,,,
61,drive,Bunnings Kalgoorlie Warehouse,2027-03-05T09:00:00+08:00,2027-03-05T14:45:01+08:00,Australia/Perth,Australia/Perth,2027-03-05T01:00:00+00:00,2027-03-05T06:45:01+00:00,20701.0,555773,ChIJ5UaUEE8X9yoRfjYEr6BMRSU,2390,2390,7dc68bbb60b2e60d22b05f45,,,,
61,visit,Bunnings Kalgoorlie Warehouse,2027-03-05T14:45:01+08:00,2027-03-05T15:15:01+08:00,Australia/Perth,Australia/Perth,2027-03-05T06:45:01+00:00,2027-03-05T07:15:01+00:00,1800,,2390,2390,2390,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
61,drive,Kambalda Village Accommodation,2027-03-05T15:15:01+08:00,2027-03-05T15:51:58+08:00,Australia/Perth,Australia/Perth,2027-03-05T07:15:01+00:00,2027-03-05T07:51:58+00:00,2217.0,55175,2390,ChIJ2xOTtrF3UioRtARiu-fwU9s,ChIJ2xOTtrF3UioRtARiu-fwU9s,dd49f28f286fab641b278a15,,,,
61,overnight,Kambalda Village Accommodation,2027-03-05T15:51:58+08:00,2027-03-06T09:00:00+08:00,Australia/Perth,Australia/Perth,2027-03-05T07:51:58+00:00,2027-03-06T01:00:00+00:00,61682.0,,ChIJ2xOTtrF3UioRtARiu-fwU9s,ChIJ2xOTtrF3UioRtARiu-fwU9s,ChIJ2xOTtrF3UioRtARiu-fwU9s,,Example accommodation stop; availability is not checked.,,,
62,drive,Bunnings Esperance Warehouse,2027-03-06T09:00:00+08:00,2027-03-06T12:30:14+08:00,Australia/Perth,Australia/Perth,2027-03-06T01:00:00+00:00,2027-03-06T04:30:14+00:00,12614.0,332066,ChIJ2xOTtrF3UioRtARiu-fwU9s,2022,2022,98655ed323813316b886a686,,,,
62,visit,Bunnings Esperance Warehouse,2027-03-06T12:30:14+08:00,2027-03-06T13:00:14+08:00,Australia/Perth,Australia/Perth,2027-03-06T04:30:14+00:00,2027-03-06T05:00:14+00:00,1800,,2022,2022,2022,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
62,drive,Ongerup Hotel,2027-03-06T13:00:14+08:00,2027-03-06T16:31:26+08:00,Australia/Perth,Australia/Perth,2027-03-06T05:00:14+00:00,2027-03-06T08:31:26+00:00,12672.0,340967,2022,ChIJ78j4VVUFOCoRNHApL8eZz1Q,ChIJ78j4VVUFOCoRNHApL8eZz1Q,542510df288cebf823192254,,,,
62,overnight,Ongerup Hotel,2027-03-06T16:31:26+08:00,2027-03-07T09:00:00+08:00,Australia/Perth,Australia/Perth,2027-03-06T08:31:26+00:00,2027-03-07T01:00:00+00:00,59314.0,,ChIJ78j4VVUFOCoRNHApL8eZz1Q,ChIJ78j4VVUFOCoRNHApL8eZz1Q,ChIJ78j4VVUFOCoRNHApL8eZz1Q,,Example accommodation stop; availability is not checked.,,,
63,drive,Bunnings Albany Warehouse,2027-03-07T09:00:00+08:00,2027-03-07T10:34:34+08:00,Australia/Perth,Australia/Perth,2027-03-07T01:00:00+00:00,2027-03-07T02:34:34+00:00,5674.0,144201,ChIJ78j4VVUFOCoRNHApL8eZz1Q,2181,2181,3c7654888e966dfaa5fa54c6,,,,
63,visit,Bunnings Albany Warehouse,2027-03-07T10:34:34+08:00,2027-03-07T11:04:34+08:00,Australia/Perth,Australia/Perth,2027-03-07T02:34:34+00:00,2027-03-07T03:04:34+00:00,1800,,2181,2181,2181,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
63,drive,Bunnings Margaret River Warehouse,2027-03-07T11:04:34+08:00,2027-03-07T14:53:54+08:00,Australia/Perth,Australia/Perth,2027-03-07T03:04:34+00:00,2027-03-07T06:53:54+00:00,13760.0,338882,2181,2703,2703,e3755337b16916bfe5b67baa,,,,
63,visit,Bunnings Margaret River Warehouse,2027-03-07T14:53:54+08:00,2027-03-07T15:23:54+08:00,Australia/Perth,Australia/Perth,2027-03-07T06:53:54+00:00,2027-03-07T07:23:54+00:00,1800,,2703,2703,2703,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
63,drive,Aqua Resort,2027-03-07T15:23:54+08:00,2027-03-07T15:58:46+08:00,Australia/Perth,Australia/Perth,2027-03-07T07:23:54+00:00,2027-03-07T07:58:46+00:00,2092.0,43440,2703,ChIJlYZAX1tHLioRzdavwm8zURo,ChIJlYZAX1tHLioRzdavwm8zURo,2f11c13100bc0c59b8e48ad4,,,,
63,overnight,Aqua Resort,2027-03-07T15:58:46+08:00,2027-03-08T09:00:00+08:00,Australia/Perth,Australia/Perth,2027-03-07T07:58:46+00:00,2027-03-08T01:00:00+00:00,61274.0,,ChIJlYZAX1tHLioRzdavwm8zURo,ChIJlYZAX1tHLioRzdavwm8zURo,ChIJlYZAX1tHLioRzdavwm8zURo,,Example accommodation stop; availability is not checked.,,,
64,drive,Bunnings Busselton Warehouse,2027-03-08T09:00:00+08:00,2027-03-08T09:10:20+08:00,Australia/Perth,Australia/Perth,2027-03-08T01:00:00+00:00,2027-03-08T01:10:20+00:00,620.0,9131,ChIJlYZAX1tHLioRzdavwm8zURo,2063,2063,e06ab0be5ced691f9d585a34,,,,
64,visit,Bunnings Busselton Warehouse,2027-03-08T09:10:20+08:00,2027-03-08T09:40:20+08:00,Australia/Perth,Australia/Perth,2027-03-08T01:10:20+00:00,2027-03-08T01:40:20+00:00,1800,,2063,2063,2063,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
64,drive,Bunnings Bunbury Trade Centre,2027-03-08T09:40:20+08:00,2027-03-08T10:14:28+08:00,Australia/Perth,Australia/Perth,2027-03-08T01:40:20+00:00,2027-03-08T02:14:28+00:00,2048.0,51138,2063,2681,2681,f25389bd54d48ce956e74e33,,,,
64,visit,Bunnings Bunbury Trade Centre,2027-03-08T10:14:28+08:00,2027-03-08T10:44:28+08:00,Australia/Perth,Australia/Perth,2027-03-08T02:14:28+00:00,2027-03-08T02:44:28+00:00,1800,,2681,2681,2681,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
64,drive,Bunnings Bunbury Warehouse,2027-03-08T10:44:28+08:00,2027-03-08T10:55:06+08:00,Australia/Perth,Australia/Perth,2027-03-08T02:44:28+00:00,2027-03-08T02:55:06+00:00,638.0,6792,2681,2179,2179,a60bb9215f20ebb614df90dc,,,,
64,visit,Bunnings Bunbury Warehouse,2027-03-08T10:55:06+08:00,2027-03-08T11:25:06+08:00,Australia/Perth,Australia/Perth,2027-03-08T02:55:06+00:00,2027-03-08T03:25:06+00:00,1800,,2179,2179,2179,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
64,drive,Bunnings Australind Warehouse,2027-03-08T11:25:06+08:00,2027-03-08T11:41:59+08:00,Australia/Perth,Australia/Perth,2027-03-08T03:25:06+00:00,2027-03-08T03:41:59+00:00,1013.0,14856,2179,2706,2706,e9e9b12a5e1fe89d5a55079e,,,,
64,visit,Bunnings Australind Warehouse,2027-03-08T11:41:59+08:00,2027-03-08T12:11:59+08:00,Australia/Perth,Australia/Perth,2027-03-08T03:41:59+00:00,2027-03-08T04:11:59+00:00,1800,,2706,2706,2706,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
64,drive,Bunnings Halls Head Warehouse,2027-03-08T12:11:59+08:00,2027-03-08T13:11:23+08:00,Australia/Perth,Australia/Perth,2027-03-08T04:11:59+00:00,2027-03-08T05:11:23+00:00,3564.0,88458,2706,2707,2707,9c4dd710717108a3fcee7036,,,,
64,visit,Bunnings Halls Head Warehouse,2027-03-08T13:11:23+08:00,2027-03-08T13:41:23+08:00,Australia/Perth,Australia/Perth,2027-03-08T05:11:23+00:00,2027-03-08T05:41:23+00:00,1800,,2707,2707,2707,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
64,drive,Bunnings Mandurah Warehouse,2027-03-08T13:41:23+08:00,2027-03-08T13:51:51+08:00,Australia/Perth,Australia/Perth,2027-03-08T05:41:23+00:00,2027-03-08T05:51:51+00:00,628.0,7158,2707,2444,2444,d18fc072cadd68fa26938b6e,,,,
64,visit,Bunnings Mandurah Warehouse,2027-03-08T13:51:51+08:00,2027-03-08T14:21:51+08:00,Australia/Perth,Australia/Perth,2027-03-08T05:51:51+00:00,2027-03-08T06:21:51+00:00,1800,,2444,2444,2444,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
64,drive,Bunnings Port Kennedy Trade Centre,2027-03-08T14:21:51+08:00,2027-03-08T14:43:42+08:00,Australia/Perth,Australia/Perth,2027-03-08T06:21:51+00:00,2027-03-08T06:43:42+00:00,1311.0,19634,2444,2431,2431,3a6184512db197685cd16fd4,,,,
64,visit,Bunnings Port Kennedy Trade Centre,2027-03-08T14:43:42+08:00,2027-03-08T15:13:42+08:00,Australia/Perth,Australia/Perth,2027-03-08T06:43:42+00:00,2027-03-08T07:13:42+00:00,1800,,2431,2431,2431,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
64,drive,Hotel Clipper,2027-03-08T15:13:42+08:00,2027-03-08T15:27:39+08:00,Australia/Perth,Australia/Perth,2027-03-08T07:13:42+00:00,2027-03-08T07:27:39+00:00,837.0,12918,2431,ChIJHXQO68qcMioRYfn8XOTmsXk,ChIJHXQO68qcMioRYfn8XOTmsXk,7ff3d2f7f21f64825e0642e7,,,,
64,overnight,Hotel Clipper,2027-03-08T15:27:39+08:00,2027-03-09T09:00:00+08:00,Australia/Perth,Australia/Perth,2027-03-08T07:27:39+00:00,2027-03-09T01:00:00+00:00,63141.0,,ChIJHXQO68qcMioRYfn8XOTmsXk,ChIJHXQO68qcMioRYfn8XOTmsXk,ChIJHXQO68qcMioRYfn8XOTmsXk,,Example accommodation stop; availability is not checked.,,,
65,drive,Bunnings Baldivis Warehouse,2027-03-09T09:00:00+08:00,2027-03-09T09:17:20+08:00,Australia/Perth,Australia/Perth,2027-03-09T01:00:00+00:00,2027-03-09T01:17:20+00:00,1040.0,12544,ChIJHXQO68qcMioRYfn8XOTmsXk,2442,2442,f36aef478e408d1e23aabae9,,,,
65,visit,Bunnings Baldivis Warehouse,2027-03-09T09:17:20+08:00,2027-03-09T09:47:20+08:00,Australia/Perth,Australia/Perth,2027-03-09T01:17:20+00:00,2027-03-09T01:47:20+00:00,1800,,2442,2442,2442,,Minimum 30-minute site visit; shop opening hours are not enforced.,,,
65,drive,Bunnings Rockingham Warehouse,2027-03-09T09:47:20+08:00,2027-03-09T10:02:29+08:00,Australia/Perth,Australia/Perth,2027-03-09T01:47:20+00:00,2027-03-09T02:02:29+00:00,909.0,14048,2442,2163,2163,214a23c3ee99bc01704ec308,,,,
